a_email	a_f_name	a_l_name	a_street_addr	a_city	a_state	a_postal_code	a_phone	a_house_size	app_date	IsApproved	IsRejected	approved_date	rejected_date
tharnos@donquadtech.com	Tracey	Harnos	538 8-street	Dallas	TX	57816	2238915381	3	2024-11-01	0	1		2025-01-15
tharnos@donquadtech.com	Tracey	Harnos	538 8-street	Dallas	TX	57816	2238915381	3	2024-11-19	0	0		
thoopengardner@conecom.com	Terrilyn	Hoopengardner	1946 17-street	Long Beach	MO	83442	1654011513	3	2023-10-10	1	0	2023-10-13	
thoopengardner@conecom.com	Terrilyn	Hoopengardner	1946 17-street	Long Beach	MO	83442	1654011513	3	2023-10-11	0	1		2025-03-09
thoopengardner@conecom.com	Terrilyn	Hoopengardner	1946 17-street	Long Beach	MO	83442	1654011513	3	2023-10-19	1	0	2023-12-25	
thoopengardner@conecom.com	Terrilyn	Hoopengardner	1946 17-street	Long Beach	MO	83442	1654011513	3	2023-11-06	1	0	2024-03-05	
thoopengardner@conecom.com	Terrilyn	Hoopengardner	1946 17-street	Long Beach	MO	83442	1654011513	3	2023-12-08	1	0	2024-05-23	
thoopengardner@conecom.com	Terrilyn	Hoopengardner	1946 17-street	Long Beach	MO	83442	1654011513	3	2024-03-13	0	1		2024-05-18
thoopengardner@conecom.com	Terrilyn	Hoopengardner	1946 17-street	Long Beach	MO	83442	1654011513	3	2024-06-07	0	1		2025-03-12
thoopengardner@conecom.com	Terrilyn	Hoopengardner	1946 17-street	Long Beach	MO	83442	1654011513	3	2024-12-10	0	0		
thoopengardner@conecom.com	Terrilyn	Hoopengardner	1946 17-street	Long Beach	MO	83442	1654011513	3	2025-01-24	0	1		2025-02-20
tkitzman@dambase.com	Tyra	Kitzman	1155 6-street	Kansas City	AZ	71797	9906905083	4	2023-10-16	1	0	2024-07-16	
tkitzman@dambase.com	Tyra	Kitzman	1155 6-street	Kansas City	AZ	71797	9906905083	4	2024-01-09	1	0	2025-03-13	
tkitzman@dambase.com	Tyra	Kitzman	1155 6-street	Kansas City	AZ	71797	9906905083	4	2024-01-23	1	0	2024-02-12	
tkitzman@dambase.com	Tyra	Kitzman	1155 6-street	Kansas City	AZ	71797	9906905083	4	2024-05-14	0	1		2024-11-30
tkitzman@dambase.com	Tyra	Kitzman	1155 6-street	Kansas City	AZ	71797	9906905083	4	2024-11-06	0	0		
tkitzman@dambase.com	Tyra	Kitzman	1155 6-street	Kansas City	AZ	71797	9906905083	4	2024-12-30	0	0		
tmirafuentes@statholdings.com	Theola	Mirafuentes	4368 9-street	Denver	CO	63593	1638500521	3	2023-10-30	1	0	2023-11-12	
tmirafuentes@statholdings.com	Theola	Mirafuentes	4368 9-street	Denver	CO	63593	1638500521	3	2023-11-14	1	0	2023-12-25	
tmirafuentes@statholdings.com	Theola	Mirafuentes	4368 9-street	Denver	CO	63593	1638500521	3	2024-05-16	1	0	2025-01-21	
tmirafuentes@statholdings.com	Theola	Mirafuentes	4368 9-street	Denver	CO	63593	1638500521	3	2024-05-31	0	0		
tmirafuentes@statholdings.com	Theola	Mirafuentes	4368 9-street	Denver	CO	63593	1638500521	3	2024-10-18	0	0		
tmirafuentes@statholdings.com	Theola	Mirafuentes	4368 9-street	Denver	CO	63593	1638500521	3	2025-03-04	0	0		
tmirafuentes@statholdings.com	Theola	Mirafuentes	4368 9-street	Denver	CO	63593	1638500521	3	2025-03-24	0	0		
tpalaspas@hatfan.com	Tiffiny	Palaspas	2566 17-street	Lincoln	NY	45624	3972596135	1	2024-01-04	0	0		
tpalaspas@hatfan.com	Tiffiny	Palaspas	2566 17-street	Lincoln	NY	45624	3972596135	1	2024-05-03	1	0	2024-05-16	
tpalaspas@hatfan.com	Tiffiny	Palaspas	2566 17-street	Lincoln	NY	45624	3972596135	1	2024-06-19	1	0	2024-11-17	
tpalaspas@hatfan.com	Tiffiny	Palaspas	2566 17-street	Lincoln	NY	45624	3972596135	1	2024-07-24	1	0	2024-08-22	
tpalaspas@hatfan.com	Tiffiny	Palaspas	2566 17-street	Lincoln	NY	45624	3972596135	1	2024-08-14	1	0	2025-02-06	
tpalaspas@hatfan.com	Tiffiny	Palaspas	2566 17-street	Lincoln	NY	45624	3972596135	1	2024-11-01	0	0		
tpalaspas@hatfan.com	Tiffiny	Palaspas	2566 17-street	Lincoln	NY	45624	3972596135	1	2024-11-08	1	0	2025-03-07	
tpalaspas@hatfan.com	Tiffiny	Palaspas	2566 17-street	Lincoln	NY	45624	3972596135	1	2024-11-20	0	0		
tpalaspas@hatfan.com	Tiffiny	Palaspas	2566 17-street	Lincoln	NY	45624	3972596135	1	2024-12-03	0	0		
tpalaspas@hatfan.com	Tiffiny	Palaspas	2566 17-street	Lincoln	NY	45624	3972596135	1	2025-01-17	0	0		
tsawchuk@condax.com	Tyra	Sawchuk	1174 11-street	Madison	TX	80630	0690497079	4	2023-12-18	1	0	2024-11-29	
tsawchuk@condax.com	Tyra	Sawchuk	1174 11-street	Madison	TX	80630	0690497079	4	2024-01-22	1	0	2024-09-09	
tsawchuk@condax.com	Tyra	Sawchuk	1174 11-street	Madison	TX	80630	0690497079	4	2024-02-26	1	0	2025-02-18	
tsawchuk@condax.com	Tyra	Sawchuk	1174 11-street	Madison	TX	80630	0690497079	4	2024-03-29	1	0	2024-06-06	
tsawchuk@condax.com	Tyra	Sawchuk	1174 11-street	Madison	TX	80630	0690497079	4	2024-06-05	1	0	2024-07-06	
tsawchuk@condax.com	Tyra	Sawchuk	1174 11-street	Madison	TX	80630	0690497079	4	2024-06-20	1	0	2024-11-17	
tsawchuk@condax.com	Tyra	Sawchuk	1174 11-street	Madison	TX	80630	0690497079	4	2024-08-07	1	0	2025-03-19	
tsawchuk@condax.com	Tyra	Sawchuk	1174 11-street	Madison	TX	80630	0690497079	4	2024-12-31	0	0		
ttomasulo@dambase.com	Tawna	Tomasulo	6140 3-street	Atlanta	CO	51649	2714886282	3	2023-11-06	1	0	2024-03-30	
ttomasulo@dambase.com	Tawna	Tomasulo	6140 3-street	Atlanta	CO	51649	2714886282	3	2023-11-15	1	0	2024-11-05	
ttomasulo@dambase.com	Tawna	Tomasulo	6140 3-street	Atlanta	CO	51649	2714886282	3	2024-12-23	1	0	2025-02-15	
ttomasulo@dambase.com	Tawna	Tomasulo	6140 3-street	Atlanta	CO	51649	2714886282	3	2025-03-04	0	0		
vauffrey@groovestreet.com	Virgie	Auffrey	8887 12-street	Madison	TX	18161	0915824730	3	2023-12-14	1	0	2024-02-08	
vauffrey@groovestreet.com	Virgie	Auffrey	8887 12-street	Madison	TX	18161	0915824730	3	2024-05-29	1	0	2025-01-07	
vdiestel@green-plus.com	Virgie	Diestel	7346 18-street	San Antonio	TX	66888	2349069526	3	2023-11-07	1	0	2023-11-29	
vdiestel@green-plus.com	Virgie	Diestel	7346 18-street	San Antonio	TX	66888	2349069526	3	2023-11-14	1	0	2024-07-09	
vdiestel@green-plus.com	Virgie	Diestel	7346 18-street	San Antonio	TX	66888	2349069526	3	2023-12-27	1	0	2024-04-28	
vdiestel@green-plus.com	Virgie	Diestel	7346 18-street	San Antonio	TX	66888	2349069526	3	2024-01-02	0	1		2024-11-12
vdiestel@green-plus.com	Virgie	Diestel	7346 18-street	San Antonio	TX	66888	2349069526	3	2024-02-21	1	0	2024-09-30	
vdiestel@green-plus.com	Virgie	Diestel	7346 18-street	San Antonio	TX	66888	2349069526	3	2024-04-16	0	1		2024-04-26
vdiestel@green-plus.com	Virgie	Diestel	7346 18-street	San Antonio	TX	66888	2349069526	3	2024-08-07	0	0		
vdiestel@green-plus.com	Virgie	Diestel	7346 18-street	San Antonio	TX	66888	2349069526	3	2024-09-20	1	0	2025-02-10	
vdiestel@green-plus.com	Virgie	Diestel	7346 18-street	San Antonio	TX	66888	2349069526	3	2024-12-31	0	1		2025-02-25
vkorando@rantouch.com	Virgie	Korando	9844 7-street	Austin	TX	20340	9702334510	4	2024-04-30	1	0	2024-07-08	
vkorando@rantouch.com	Virgie	Korando	9844 7-street	Austin	TX	20340	9702334510	4	2024-06-17	1	0	2024-11-20	
vkorando@rantouch.com	Virgie	Korando	9844 7-street	Austin	TX	20340	9702334510	4	2024-07-10	0	0		
vkorando@rantouch.com	Virgie	Korando	9844 7-street	Austin	TX	20340	9702334510	4	2024-07-24	1	0	2024-09-23	
vkorando@rantouch.com	Virgie	Korando	9844 7-street	Austin	TX	20340	9702334510	4	2025-01-01	0	0		
wfelger@sumace.com	Wilda	Felger	6167 17-street	Omaha	NC	98366	1351656195	3	2023-11-22	1	0	2024-02-23	
wfelger@sumace.com	Wilda	Felger	6167 17-street	Omaha	NC	98366	1351656195	3	2024-05-22	1	0	2024-06-23	
wfelger@sumace.com	Wilda	Felger	6167 17-street	Omaha	NC	98366	1351656195	3	2024-05-23	1	0	2024-08-18	
wfelger@sumace.com	Wilda	Felger	6167 17-street	Omaha	NC	98366	1351656195	3	2024-06-06	1	0	2024-10-18	
wfelger@sumace.com	Wilda	Felger	6167 17-street	Omaha	NC	98366	1351656195	3	2024-06-13	1	0	2024-06-15	
wfelger@sumace.com	Wilda	Felger	6167 17-street	Omaha	NC	98366	1351656195	3	2024-06-21	1	0	2024-12-04	
wfelger@sumace.com	Wilda	Felger	6167 17-street	Omaha	NC	98366	1351656195	3	2024-09-25	1	0	2024-12-13	
wfelger@sumace.com	Wilda	Felger	6167 17-street	Omaha	NC	98366	1351656195	3	2024-11-18	0	1		2024-12-29
wfelger@sumace.com	Wilda	Felger	6167 17-street	Omaha	NC	98366	1351656195	3	2025-01-31	0	1		2025-03-22
wnestle@bioholding.com	Winfred	Nestle	7001 7-street	Miami	CA	77871	4740604079	2	2024-01-01	1	0	2024-09-21	
wnestle@bioholding.com	Winfred	Nestle	7001 7-street	Miami	CA	77871	4740604079	2	2024-02-13	0	1		2025-03-14
wnestle@bioholding.com	Winfred	Nestle	7001 7-street	Miami	CA	77871	4740604079	2	2024-02-16	1	0	2024-12-05	
wnestle@bioholding.com	Winfred	Nestle	7001 7-street	Miami	CA	77871	4740604079	2	2024-03-08	1	0	2025-02-07	
wnestle@bioholding.com	Winfred	Nestle	7001 7-street	Miami	CA	77871	4740604079	2	2024-08-02	0	0		
wnestle@bioholding.com	Winfred	Nestle	7001 7-street	Miami	CA	77871	4740604079	2	2024-08-30	1	0	2024-10-28	
wnestle@bioholding.com	Winfred	Nestle	7001 7-street	Miami	CA	77871	4740604079	2	2024-10-03	1	0	2024-12-27	
wsimilton@xx-holding.com	Willodean	Similton	3123 17-street	Reno	VA	07335	6669896665	6	2023-12-13	1	0	2025-01-16	
wsimilton@xx-holding.com	Willodean	Similton	3123 17-street	Reno	VA	07335	6669896665	6	2024-01-01	1	0	2024-01-03	
wsimilton@xx-holding.com	Willodean	Similton	3123 17-street	Reno	VA	07335	6669896665	6	2024-03-29	0	1		2024-07-31
wsimilton@xx-holding.com	Willodean	Similton	3123 17-street	Reno	VA	07335	6669896665	6	2024-08-30	0	0		
wsimilton@xx-holding.com	Willodean	Similton	3123 17-street	Reno	VA	07335	6669896665	6	2024-12-10	0	0		
wsimilton@xx-holding.com	Willodean	Similton	3123 17-street	Reno	VA	07335	6669896665	6	2024-12-13	1	0	2024-12-28	
wsimilton@xx-holding.com	Willodean	Similton	3123 17-street	Reno	VA	07335	6669896665	6	2024-12-27	0	0		
wsimilton@xx-holding.com	Willodean	Similton	3123 17-street	Reno	VA	07335	6669896665	6	2025-01-14	0	0		
wsimilton@xx-holding.com	Willodean	Similton	3123 17-street	Reno	VA	07335	6669896665	6	2025-01-28	0	0		
xmcnease@groovestreet.com	Xochitl	Mcnease	3080 13-street	Houston	TX	34847	1795394285	4	2023-12-28	0	1		2024-12-05
xmcnease@groovestreet.com	Xochitl	Mcnease	3080 13-street	Houston	TX	34847	1795394285	4	2024-01-30	1	0	2024-12-05	
xmcnease@groovestreet.com	Xochitl	Mcnease	3080 13-street	Houston	TX	34847	1795394285	4	2024-03-05	1	0	2024-04-27	
xmcnease@groovestreet.com	Xochitl	Mcnease	3080 13-street	Houston	TX	34847	1795394285	4	2024-04-25	1	0	2024-11-17	
xmcnease@groovestreet.com	Xochitl	Mcnease	3080 13-street	Houston	TX	34847	1795394285	4	2025-02-04	0	0		
xmcnease@groovestreet.com	Xochitl	Mcnease	3080 13-street	Houston	TX	34847	1795394285	4	2025-03-26	0	0		
xnunlee@gogozoom.com	Xochitl	Nunlee	8931 6-street	Phoenix	AZ	74966	5807163154	4	2023-10-24	1	0	2023-12-16	
xnunlee@gogozoom.com	Xochitl	Nunlee	8931 6-street	Phoenix	AZ	74966	5807163154	4	2024-01-24	1	0	2025-01-21	
xnunlee@gogozoom.com	Xochitl	Nunlee	8931 6-street	Phoenix	AZ	74966	5807163154	4	2024-02-27	1	0	2025-01-07	
xnunlee@gogozoom.com	Xochitl	Nunlee	8931 6-street	Phoenix	AZ	74966	5807163154	4	2025-02-05	0	0		
yvonasek@yearin.com	Youlanda	Vonasek	4825 19-street	Santa Ana	MO	28988	7458488111	3	2023-12-07	1	0	2024-10-20	
yvonasek@yearin.com	Youlanda	Vonasek	4825 19-street	Santa Ana	MO	28988	7458488111	3	2023-12-15	1	0	2023-12-30	
yvonasek@yearin.com	Youlanda	Vonasek	4825 19-street	Santa Ana	MO	28988	7458488111	3	2024-02-16	1	0	2024-08-04	
yvonasek@yearin.com	Youlanda	Vonasek	4825 19-street	Santa Ana	MO	28988	7458488111	3	2024-07-26	1	0	2024-10-26	
yvonasek@yearin.com	Youlanda	Vonasek	4825 19-street	Santa Ana	MO	28988	7458488111	3	2024-10-23	0	0		
yvonasek@yearin.com	Youlanda	Vonasek	4825 19-street	Santa Ana	MO	28988	7458488111	3	2024-12-04	1	0	2025-03-22	
zmyricks@isdom.com	Zona	Myricks	5025 2-street	Chula Vista	IN	37737	1938159382	3	2023-10-18	0	1		2025-02-27
zmyricks@isdom.com	Zona	Myricks	5025 2-street	Chula Vista	IN	37737	1938159382	3	2023-12-12	1	0	2024-03-28	
zmyricks@isdom.com	Zona	Myricks	5025 2-street	Chula Vista	IN	37737	1938159382	3	2024-07-18	1	0	2024-09-07	
zmyricks@isdom.com	Zona	Myricks	5025 2-street	Chula Vista	IN	37737	1938159382	3	2024-10-04	0	0		
zmyricks@isdom.com	Zona	Myricks	5025 2-street	Chula Vista	IN	37737	1938159382	3	2025-01-06	1	0	2025-03-03	
zmyricks@isdom.com	Zona	Myricks	5025 2-street	Chula Vista	IN	37737	1938159382	3	2025-03-20	0	0		
